$$HAR,0:0:11,0,0,0,0,0,9999,98155,2426,55256,0,0
$$HAR,0:0:14,0,0,0,0,0,9999,98157,2427,54777,0,0
$$HAR,0:0:17,0,0,0,0,0,9999,98155,2428,54130,0,0
$$HAR,0:0:20,0,0,0,0,0,9999,98157,2429,53166,0,0
$$HAR,0:0:23,0,0,0,0,0,9999,98157,2429,52244,0,0
$$HAR,0:0:26,0,0,0,0,0,9999,98155,2430,51636,0,0
$$HAR,0:0:29,0,0,0,0,0,9999,98155,2430,51303,0,0
$$HAR,0:0:32,0,0,0,0,0,9999,98155,2430,51006,0,0
$$HAR,0:0:35,0,0,0,0,0,9999,98155,2430,50678,0,0
$$HAR,0:0:38,0,0,0,0,0,9999,98155,2430,50415,0,0
$$HAR,0:0:41,0,0,0,0,0,9999,98155,2430,50246,0,0
$$HAR,0:0:44,0,0,0,0,0,9999,98155,2430,50121,0,0
$$HAR,0:0:47,0,0,0,0,0,9999,98155,2430,50052,0,0
$$HAR,0:0:50,0,0,0,0,0,9999,98155,2429,49995,0,0
$$HAR,0:0:53,0,0,0,0,0,9999,98155,2429,49964,0,0
$$HAR,0:0:56,0,0,0,0,0,9999,98155,2429,49976,0,0
$$HAR,0:0:59,0,0,0,0,0,9999,98155,2429,49982,0,0
$$HAR,0:1:2,0,0,0,0,0,9999,98155,2429,50009,0,0
$$HAR,0:1:5,0,0,0,0,0,9999,98155,2429,50064,0,0
$$HAR,0:1:8,0,0,0,0,0,9999,98155,2429,50215,0,0
$$HAR,0:1:11,0,0,0,0,0,9999,98155,2429,50421,0,0
$$HAR,0:1:14,0,0,0,0,0,9999,98157,2429,50548,0,0
$$HAR,0:1:17,0,0,0,0,0,9999,98157,2429,50603,0,0
$$HAR,0:1:20,0,0,0,0,0,9999,98155,2428,50617,0,0
$$HAR,0:1:23,0,0,0,0,0,9999,98155,2428,50635,0,0
$$HAR,0:1:26,0,0,0,0,0,9999,98155,2428,50705,0,0
$$HAR,0:1:29,0,0,0,0,0,9999,98153,2428,50785,0,0
$$HAR,0:1:32,0,0,0,0,0,9999,98155,2428,50848,0,0
$$HAR,0:1:35,0,0,0,0,0,9999,98153,2428,50866,0,0
$$HAR,0:1:38,0,0,0,0,0,9999,98153,2428,50754,0,0
$$HAR,0:1:41,0,0,0,0,0,9999,98153,2428,50560,0,0
$$HAR,0:1:44,0,0,0,0,0,9999,98153,2428,50408,0,0
$$HAR,0:1:47,0,0,0,0,0,9999,98153,2428,50333,0,0
$$HAR,0:1:50,0,0,0,0,0,9999,98153,2428,50296,0,0
$$HAR,0:1:53,0,0,0,0,0,9999,98153,2428,50308,0,0
$$HAR,0:1:56,0,0,0,0,0,9999,98153,2428,50327,0,0
$$HAR,0:1:59,0,0,0,0,0,9999,98153,2428,50351,0,0
$$HAR,0:2:2,0,0,0,0,0,9999,98155,2429,50441,0,0
$$HAR,0:2:5,0,0,0,0,0,9999,98155,2429,50490,0,0
$$HAR,0:2:8,0,0,0,0,0,9999,98155,2429,50497,0,0
$$HAR,0:2:11,0,0,0,0,0,9999,98155,2429,50421,0,0
